tag,stemtag,survey.ID,exactdate,biannual,intraannual,sp,quadrat,gx,gy,measure,codes,status,notes,location,field recorders,data enter,stemID,treeID,date,dendDiam,dbh,dendroID,type,dir,dendHt,crown,illum,lianas,measureID
30339,3,2018.13,10/18/2018,1,1,litu,307,48.59999847,124.0999985,37.22,S,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,37149,3975,,,153.1,,2,,1.3,4,3,,
30343,1,2018.01,3/9/2018,1,1,quru,307,57.90000153,128,NA,,dead,,South,Michael Scott,Ryan Helcoski,3979,3979,,,600,,2,,1.38,4,5,,
30343,1,2018.02,4/6/2018,1,1,quru,307,57.90000153,128,NA,,dead,,South,Ryan Helcoski,Ryan Helcoski,3979,3979,,,600,,2,,1.38,4,5,,
30343,1,2018.03,4/26/2018,1,1,quru,307,57.90000153,128,NA,,dead,,South,Ryan Helcoski,Ryan Helcoski,3979,3979,,,600,,2,,1.38,4,5,,
30343,1,2018.04,5/15/2018,1,1,quru,307,57.90000153,128,NA,,dead,,South,Ryan Helcoski,Ryan Helcoski,3979,3979,,,600,,2,,1.38,4,5,,
30343,1,2018.05,5/29/2018,1,1,quru,307,57.90000153,128,NA,,dead,,South,Ryan Helcoski,Ryan Helcoski,3979,3979,,,600,,2,,1.38,4,5,,
30343,1,2018.06,6/14/2018,1,1,quru,307,57.90000153,128,NA,,dead,,South,Ryan Helcoski,Ryan Helcoski,3979,3979,,,600,,2,,1.38,4,5,,
30343,1,2018.07,6/29/2018,1,1,quru,307,57.90000153,128,NA,,dead,,South,Alyssa Terrell,Ryan Helcoski,3979,3979,,,600,,2,,1.38,4,5,,
30343,1,2018.08,7/12/2018,1,1,quru,307,57.90000153,128,NA,,dead,,South,Alyssa Terrell,Ryan Helcoski,3979,3979,,,600,,2,,1.38,4,5,,
30343,1,2018.09,7/26/2018,1,1,quru,307,57.90000153,128,NA,,dead,,South,Ryan Helcoski,Ryan Helcoski,3979,3979,,,600,,2,,1.38,4,5,,
30343,1,2018.1,8/9/2018,1,1,quru,307,57.90000153,128,NA,,dead,,South,Ryan Helcoski,Ryan Helcoski,3979,3979,,,600,,2,,1.38,4,5,,
30343,1,2018.11,8/23/2018,1,1,quru,307,57.90000153,128,NA,,dead,,South,Ryan Helcoski,Ian McGregor,3979,3979,,,600,,2,,1.38,4,5,,
30343,1,2018.12,9/28/2018,1,1,quru,307,57.90000153,128,NA,,dead,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,3979,3979,,,600,,2,,1.38,4,5,,
30343,1,2018.13,10/18/2018,1,1,quru,307,57.90000153,128,NA,,dead,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,3979,3979,,,600,,2,,1.38,4,5,,
30365,1,2018.01,3/9/2018,1,0,fram,308,,,1.8,,alive,,South,Michael Scott,Ryan Helcoski,,,,,992,,2,,1.3,4,4,,
30462,1,2018.01,3/9/2018,1,0,litu,313,56.20000076,259,104.7,,alive,,South,Michael Scott,Ryan Helcoski,4091,4091,,,492,,2,,1.3,4,4,,
30467,1,2018.01,3/9/2018,1,1,litu,314,57.29999924,263,87.5,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,4096,4096,,,608,,2,,1.3,4,3,,
30467,1,2018.02,4/6/2018,1,1,litu,314,57.29999924,263,86.73,,alive,,South,Ryan Helcoski,Ryan Helcoski,4096,4096,,,608,,2,,1.3,4,3,,
30467,1,2018.03,4/26/2018,1,1,litu,314,57.29999924,263,87.08,,alive,,South,Ryan Helcoski,Ryan Helcoski,4096,4096,,,608,,2,,1.3,4,3,,
30467,1,2018.04,5/15/2018,1,1,litu,314,57.29999924,263,86.89,,alive,,South,Ryan Helcoski,Ryan Helcoski,4096,4096,,,608,,2,,1.3,4,3,,
30467,1,2018.05,5/29/2018,1,1,litu,314,57.29999924,263,87.18,,alive,,South,Ryan Helcoski,Ryan Helcoski,4096,4096,,,608,,2,,1.3,4,3,,
30467,1,2018.06,6/14/2018,1,1,litu,314,57.29999924,263,89.43,,alive,,South,Ryan Helcoski,Ryan Helcoski,4096,4096,,,608,,2,,1.3,4,3,,
30467,1,2018.07,6/29/2018,1,1,litu,314,57.29999924,263,91.41,,alive,,South,Alyssa Terrell,Ryan Helcoski,4096,4096,,,608,,2,,1.3,4,3,,
30467,1,2018.08,7/12/2018,1,1,litu,314,57.29999924,263,92.12,,alive,,South,Alyssa Terrell,Ryan Helcoski,4096,4096,,,608,,2,,1.3,4,3,,
30467,1,2018.09,7/26/2018,1,1,litu,314,57.29999924,263,93.8,,alive,,South,Ryan Helcoski,Ryan Helcoski,4096,4096,,,608,,2,,1.3,4,3,,
30467,1,2018.1,8/9/2018,1,1,litu,314,57.29999924,263,94.26,,alive,,South,Ryan Helcoski,Ryan Helcoski,4096,4096,,,608,,2,,1.3,4,3,,
30467,1,2018.11,8/23/2018,1,1,litu,314,57.29999924,263,93.87,,alive,,South,Ryan Helcoski,Ian McGregor,4096,4096,,,608,,2,,1.3,4,3,,
30467,1,2018.12,9/28/2018,1,1,litu,314,57.29999924,263,93.42,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,4096,4096,,,608,,2,,1.3,4,3,,
30467,1,2018.13,10/18/2018,1,1,litu,314,57.29999924,263,94.69,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,4096,4096,,,608,,2,,1.3,4,3,,
30512,1,2018.01,3/9/2018,1,1,quru,313,42.90000153,254.3000031,140.8,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,4137,4137,,,845.5,,2,,1.28,4,4,,
30512,1,2018.02,4/6/2018,1,1,quru,313,42.90000153,254.3000031,141.2,,alive,,South,Ryan Helcoski,Ryan Helcoski,4137,4137,,,845.5,,2,,1.28,4,4,,
30512,1,2018.03,4/26/2018,1,1,quru,313,42.90000153,254.3000031,142.62,,alive,,South,Ryan Helcoski,Ryan Helcoski,4137,4137,,,845.5,,2,,1.28,4,4,,
30512,1,2018.04,5/15/2018,1,1,quru,313,42.90000153,254.3000031,145.87,,alive,,South,Ryan Helcoski,Ryan Helcoski,4137,4137,,,845.5,,2,,1.28,4,4,,
30512,1,2018.05,5/29/2018,1,1,quru,313,42.90000153,254.3000031,147.42,,alive,,South,Ryan Helcoski,Ryan Helcoski,4137,4137,,,845.5,,2,,1.28,4,4,,
30512,1,2018.06,6/14/2018,1,1,quru,313,42.90000153,254.3000031,150.64,,alive,,South,Ryan Helcoski,Ryan Helcoski,4137,4137,,,845.5,,2,,1.28,4,4,,
30512,1,2018.07,6/29/2018,1,1,quru,313,42.90000153,254.3000031,151.91,,alive,,South,Alyssa Terrell,Ryan Helcoski,4137,4137,,,845.5,,2,,1.28,4,4,,
30512,1,2018.08,7/12/2018,1,1,quru,313,42.90000153,254.3000031,152.95,,alive,,South,Alyssa Terrell,Ryan Helcoski,4137,4137,,,845.5,,2,,1.28,4,4,,
30512,1,2018.09,7/26/2018,1,1,quru,313,42.90000153,254.3000031,3.92,,alive,replaced 7/26,South,Ryan Helcoski,Ryan Helcoski,4137,4137,,,845.5,,2,,1.28,4,4,,
30512,1,2018.1,8/9/2018,1,1,quru,313,42.90000153,254.3000031,3.92,,alive,,South,Ryan Helcoski,Ryan Helcoski,4137,4137,,,845.5,,2,,1.28,4,4,,
30512,1,2018.11,8/23/2018,1,1,quru,313,42.90000153,254.3000031,5.01,,alive,,South,Ryan Helcoski,Ian McGregor,4137,4137,,,845.5,,2,,1.28,4,4,,
30512,1,2018.12,9/28/2018,1,1,quru,313,42.90000153,254.3000031,5.1,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,4137,4137,,,845.5,,2,,1.28,4,4,,
30512,1,2018.13,10/18/2018,1,1,quru,313,42.90000153,254.3000031,7.38,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,4137,4137,,,845.5,,2,,1.28,4,4,,
30584,1,2018.01,3/8/2018,1,0,quve,316,42.20000076,314.3999939,64.09,,alive,,North,Ryan Helcoski,Ryan Helcoski,4207,4207,,,873.5,,2,,1.32,4,4,,
32084,1,2018.01,3/8/2018,1,0,litu,319,46.5,331.5,92.64,,alive,,North,Ryan Helcoski,Ryan Helcoski,8257,4313,,,1139.1,,2,,1.3,2,4,,
32097,1,2018.01,3/8/2018,1,0,litu,320,57.90000153,383,59.6,,alive,,North,Ryan Helcoski,Ryan Helcoski,4326,4326,,,633.5,,2,,1.42,4,5,,
32126,1,2018.01,3/8/2018,1,1,litu,321,49.59999847,405,42.47,,alive,,North,Ryan Helcoski,Ryan Helcoski,4355,4355,,,995.5,,2,,1.48,4,4,,
32126,1,2018.02,4/6/2018,1,1,litu,321,49.59999847,405,41.74,,alive,,North,Ryan Helcoski,Ryan Helcoski,4355,4355,,,995.5,,2,,1.48,4,4,,
32126,1,2018.03,4/26/2018,1,1,litu,321,49.59999847,405,41.44,,alive,,North,Tim McNeil,Ryan Helcoski,4355,4355,,,995.5,,2,,1.48,4,4,,
32126,1,2018.04,5/15/2018,1,1,litu,321,49.59999847,405,41.23,,alive,,North,Ryan Helcoski,Ryan Helcoski,4355,4355,,,995.5,,2,,1.48,4,4,,
32126,1,2018.05,5/29/2018,1,1,litu,321,49.59999847,405,43.27,,alive,,North,Ryan Helcoski,Ryan Helcoski,4355,4355,,,995.5,,2,,1.48,4,4,,
32126,1,2018.06,6/14/2018,1,1,litu,321,49.59999847,405,46.94,,alive,,North,Maya Prestipino,Ryan Helcoski,4355,4355,,,995.5,,2,,1.48,4,4,,
32126,1,2018.07,6/29/2018,1,1,litu,321,49.59999847,405,50.17,,alive,,North,Maya Prestipino,Ryan Helcoski,4355,4355,,,995.5,,2,,1.48,4,4,,
32126,1,2018.08,7/12/2018,1,1,litu,321,49.59999847,405,51.75,,alive,,North,Maya Prestipino,Ryan Helcoski,4355,4355,,,995.5,,2,,1.48,4,4,,
32126,1,2018.09,7/26/2018,1,1,litu,321,49.59999847,405,52.31,,alive,,North,Mario Morales,Ryan Helcoski,4355,4355,,,995.5,,2,,1.48,4,4,,
32126,1,2018.1,8/9/2018,1,1,litu,321,49.59999847,405,59.93,,alive,,North,"Sofia Altamirano, Eliana Garcia (UCSB), Ryan Helcoski",Ryan Helcoski,4355,4355,,,995.5,,2,,1.48,4,4,,
32126,1,2018.11,8/23/2018,1,1,litu,321,49.59999847,405,62.82,,alive,,North,Ian McGregor,Ian McGregor,4355,4355,,,995.5,,2,,1.48,4,4,,
32126,1,2018.12,9/28/2018,1,1,litu,321,49.59999847,405,65.04,,alive,,North,Ian McGregor,Ian McGregor,4355,4355,,,995.5,,2,,1.48,4,4,,
32126,1,2018.13,10/18/2018,1,1,litu,321,49.59999847,405,64.82,,alive,,North,Ian McGregor,Ian McGregor,4355,4355,,,995.5,,2,,1.48,4,4,,
32381,1,2018.01,3/8/2018,1,0,qupr,327,44.59999847,532.7999878,37.8,,alive,,North,Ryan Helcoski,Ryan Helcoski,4606,4606,,,834,,2,,1.34,2,4,,
32423,1,2018.01,3/8/2018,1,0,litu,329,57.59999847,573.0999756,11.63,A;I,alive,,North,Ryan Helcoski,Ryan Helcoski,4647,4647,,,914,,2,,1.31,4,4,,
32540,1,2018.01,3/8/2018,1,0,qupr,332,59.90000153,635.5999756,102.15,,alive,,North,Ryan Helcoski,Ryan Helcoski,4760,4760,,,841.8,,2,,1.35,2,3,,
40562,1,2018.01,3/8/2018,1,1,fagr,406,66.30000305,116.1999969,15.33,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,5039,5039,,,80.9,,2,,1.41,4,2,,
40562,1,2018.02,4/6/2018,1,1,fagr,406,66.30000305,116.1999969,15.48,,alive,,South,Ryan Helcoski,Ryan Helcoski,5039,5039,,,80.9,,2,,1.41,4,2,,
40562,1,2018.03,4/26/2018,1,1,fagr,406,66.30000305,116.1999969,15.39,,alive,,South,Ryan Helcoski,Ryan Helcoski,5039,5039,,,80.9,,2,,1.41,4,2,,
40562,1,2018.04,5/15/2018,1,1,fagr,406,66.30000305,116.1999969,15.4,,alive,,South,Ryan Helcoski,Ryan Helcoski,5039,5039,,,80.9,,2,,1.41,4,2,,
40562,1,2018.05,5/29/2018,1,1,fagr,406,66.30000305,116.1999969,15.92,,alive,,South,Ryan Helcoski,Ryan Helcoski,5039,5039,,,80.9,,2,,1.41,4,2,,
40562,1,2018.06,6/14/2018,1,1,fagr,406,66.30000305,116.1999969,16.54,,alive,,South,Ryan Helcoski,Ryan Helcoski,5039,5039,,,80.9,,2,,1.41,4,2,,
40562,1,2018.07,6/29/2018,1,1,fagr,406,66.30000305,116.1999969,17.01,,alive,,South,Alyssa Terrell,Ryan Helcoski,5039,5039,,,80.9,,2,,1.41,4,2,,
40562,1,2018.08,7/12/2018,1,1,fagr,406,66.30000305,116.1999969,16.55,,alive,,South,Alyssa Terrell,Ryan Helcoski,5039,5039,,,80.9,,2,,1.41,4,2,,
40562,1,2018.09,7/26/2018,1,1,fagr,406,66.30000305,116.1999969,17.21,,alive,,South,Ryan Helcoski,Ryan Helcoski,5039,5039,,,80.9,,2,,1.41,4,2,,
40562,1,2018.1,8/9/2018,1,1,fagr,406,66.30000305,116.1999969,17.47,,alive,,South,Ryan Helcoski,Ryan Helcoski,5039,5039,,,80.9,,2,,1.41,4,2,,
40562,1,2018.11,8/23/2018,1,1,fagr,406,66.30000305,116.1999969,17.37,,alive,,South,Ryan Helcoski,Ian McGregor,5039,5039,,,80.9,,2,,1.41,4,2,,
40562,1,2018.12,9/28/2018,1,1,fagr,406,66.30000305,116.1999969,17.73,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,5039,5039,,,80.9,,2,,1.41,4,2,,
40562,1,2018.13,10/18/2018,1,1,fagr,406,66.30000305,116.1999969,16.99,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,5039,5039,,,80.9,,2,,1.41,4,2,,
40563,1,2018.01,3/8/2018,1,1,fagr,406,63.59999847,117.8000031,93.77,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,5040,5040,,,365,,2,,1.44,4,4,,
40563,1,2018.02,4/6/2018,1,1,fagr,406,63.59999847,117.8000031,93.47,,alive,,South,Ryan Helcoski,Ryan Helcoski,5040,5040,,,365,,2,,1.44,4,4,,
40563,1,2018.03,4/26/2018,1,1,fagr,406,63.59999847,117.8000031,93.37,,alive,,South,Ryan Helcoski,Ryan Helcoski,5040,5040,,,365,,2,,1.44,4,4,,
40563,1,2018.04,5/15/2018,1,1,fagr,406,63.59999847,117.8000031,94.93,,alive,,South,Ryan Helcoski,Ryan Helcoski,5040,5040,,,365,,2,,1.44,4,4,,
40563,1,2018.05,5/29/2018,1,1,fagr,406,63.59999847,117.8000031,97.93,,alive,,South,Ryan Helcoski,Ryan Helcoski,5040,5040,,,365,,2,,1.44,4,4,,
40563,1,2018.06,6/14/2018,1,1,fagr,406,63.59999847,117.8000031,101.6,,alive,,South,Ryan Helcoski,Ryan Helcoski,5040,5040,,,365,,2,,1.44,4,4,,
40563,1,2018.07,6/29/2018,1,1,fagr,406,63.59999847,117.8000031,105.21,,alive,,South,Alyssa Terrell,Ryan Helcoski,5040,5040,,,365,,2,,1.44,4,4,,
40563,1,2018.08,7/12/2018,1,1,fagr,406,63.59999847,117.8000031,107.19,,alive,,South,Alyssa Terrell,Ryan Helcoski,5040,5040,,,365,,2,,1.44,4,4,,
40563,1,2018.09,7/26/2018,1,1,fagr,406,63.59999847,117.8000031,11.01,,alive,replaced 7/26,South,Ryan Helcoski,Ryan Helcoski,5040,5040,,,365,,2,,1.44,4,4,,
40563,1,2018.1,8/9/2018,1,1,fagr,406,63.59999847,117.8000031,11.58,,alive,,South,Ryan Helcoski,Ryan Helcoski,5040,5040,,,365,,2,,1.44,4,4,,
40563,1,2018.11,8/23/2018,1,1,fagr,406,63.59999847,117.8000031,13.58,,alive,,South,Ryan Helcoski,Ian McGregor,5040,5040,,,365,,2,,1.44,4,4,,
40563,1,2018.12,9/28/2018,1,1,fagr,406,63.59999847,117.8000031,16.01,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,5040,5040,,,365,,2,,1.44,4,4,,
40563,1,2018.13,10/18/2018,1,1,fagr,406,63.59999847,117.8000031,15.78,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,5040,5040,,,365,,2,,1.44,4,4,,
40564,1,2018.01,3/8/2018,1,1,fagr,406,62.40000153,112.4000015,12.85,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,5041,5041,,,57.8,,2,,1.43,4,2,,
40564,1,2018.02,4/6/2018,1,1,fagr,406,62.40000153,112.4000015,12.53,,alive,,South,Ryan Helcoski,Ryan Helcoski,5041,5041,,,57.8,,2,,1.43,4,2,,
40564,1,2018.03,4/26/2018,1,1,fagr,406,62.40000153,112.4000015,12.54,,alive,,South,Ryan Helcoski,Ryan Helcoski,5041,5041,,,57.8,,2,,1.43,4,2,,
40564,1,2018.04,5/15/2018,1,1,fagr,406,62.40000153,112.4000015,12.68,,alive,,South,Ryan Helcoski,Ryan Helcoski,5041,5041,,,57.8,,2,,1.43,4,2,,
40564,1,2018.05,5/29/2018,1,1,fagr,406,62.40000153,112.4000015,13.59,,alive,,South,Ryan Helcoski,Ryan Helcoski,5041,5041,,,57.8,,2,,1.43,4,2,,
40564,1,2018.06,6/14/2018,1,1,fagr,406,62.40000153,112.4000015,14.54,,alive,,South,Ryan Helcoski,Ryan Helcoski,5041,5041,,,57.8,,2,,1.43,4,2,,
40564,1,2018.07,6/29/2018,1,1,fagr,406,62.40000153,112.4000015,14.59,,alive,,South,Alyssa Terrell,Ryan Helcoski,5041,5041,,,57.8,,2,,1.43,4,2,,
40564,1,2018.08,7/12/2018,1,1,fagr,406,62.40000153,112.4000015,16.52,,alive,,South,Alyssa Terrell,Ryan Helcoski,5041,5041,,,57.8,,2,,1.43,4,2,,
40564,1,2018.09,7/26/2018,1,1,fagr,406,62.40000153,112.4000015,17.03,,alive,,South,Ryan Helcoski,Ryan Helcoski,5041,5041,,,57.8,,2,,1.43,4,2,,
40564,1,2018.1,8/9/2018,1,1,fagr,406,62.40000153,112.4000015,16.57,,alive,,South,Ryan Helcoski,Ryan Helcoski,5041,5041,,,57.8,,2,,1.43,4,2,,
40564,1,2018.11,8/23/2018,1,1,fagr,406,62.40000153,112.4000015,17.38,,alive,,South,Ryan Helcoski,Ian McGregor,5041,5041,,,57.8,,2,,1.43,4,2,,
40564,1,2018.12,9/28/2018,1,1,fagr,406,62.40000153,112.4000015,17.97,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,5041,5041,,,57.8,,2,,1.43,4,2,,
40564,1,2018.13,10/18/2018,1,1,fagr,406,62.40000153,112.4000015,17.65,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,5041,5041,,,57.8,,2,,1.43,4,2,,
40565,1,2018.01,3/8/2018,1,1,cagl,406,61.90000153,110.0999985,14.27,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,5042,5042,,,182.1,,2,,1.36,4,3,,
40565,1,2018.02,4/6/2018,1,1,cagl,406,61.90000153,110.0999985,14.8,,alive,,South,Ryan Helcoski,Ryan Helcoski,5042,5042,,,182.1,,2,,1.36,4,3,,
40565,1,2018.03,4/26/2018,1,1,cagl,406,61.90000153,110.0999985,15.03,,alive,,South,Ryan Helcoski,Ryan Helcoski,5042,5042,,,182.1,,2,,1.36,4,3,,
40565,1,2018.04,5/15/2018,1,1,cagl,406,61.90000153,110.0999985,15.79,,alive,,South,Ryan Helcoski,Ryan Helcoski,5042,5042,,,182.1,,2,,1.36,4,3,,
40565,1,2018.05,5/29/2018,1,1,cagl,406,61.90000153,110.0999985,16.36,,alive,,South,Ryan Helcoski,Ryan Helcoski,5042,5042,,,182.1,,2,,1.36,4,3,,
40565,1,2018.06,6/14/2018,1,1,cagl,406,61.90000153,110.0999985,16.36,,alive,,South,Ryan Helcoski,Ryan Helcoski,5042,5042,,,182.1,,2,,1.36,4,3,,
40565,1,2018.07,6/29/2018,1,1,cagl,406,61.90000153,110.0999985,16.81,,alive,,South,Alyssa Terrell,Ryan Helcoski,5042,5042,,,182.1,,2,,1.36,4,3,,
40565,1,2018.08,7/12/2018,1,1,cagl,406,61.90000153,110.0999985,17.03,,alive,,South,Alyssa Terrell,Ryan Helcoski,5042,5042,,,182.1,,2,,1.36,4,3,,
40565,1,2018.09,7/26/2018,1,1,cagl,406,61.90000153,110.0999985,17.31,,alive,,South,Ryan Helcoski,Ryan Helcoski,5042,5042,,,182.1,,2,,1.36,4,3,,
40565,1,2018.1,8/9/2018,1,1,cagl,406,61.90000153,110.0999985,17.58,,alive,,South,Ryan Helcoski,Ryan Helcoski,5042,5042,,,182.1,,2,,1.36,4,3,,
40565,1,2018.11,8/23/2018,1,1,cagl,406,61.90000153,110.0999985,17.69,,alive,,South,Ryan Helcoski,Ian McGregor,5042,5042,,,182.1,,2,,1.36,4,3,,
40565,1,2018.12,9/28/2018,1,1,cagl,406,61.90000153,110.0999985,17.79,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,5042,5042,,,182.1,,2,,1.36,4,3,,
40565,1,2018.13,10/18/2018,1,1,cagl,406,61.90000153,110.0999985,19,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,5042,5042,,,182.1,,2,,1.36,4,3,,
40566,1,2018.01,3/8/2018,1,1,cagl,406,61.09999847,109.4000015,34.7,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,5043,5043,,,270.2,,2,,1.41,4,4,,
40566,1,2018.02,4/6/2018,1,1,cagl,406,61.09999847,109.4000015,36.13,,alive,,South,Ryan Helcoski,Ryan Helcoski,5043,5043,,,270.2,,2,,1.41,4,4,,
40566,1,2018.03,4/26/2018,1,1,cagl,406,61.09999847,109.4000015,37.2,,alive,,South,Ryan Helcoski,Ryan Helcoski,5043,5043,,,270.2,,2,,1.41,4,4,,
40566,1,2018.04,5/15/2018,1,1,cagl,406,61.09999847,109.4000015,39.71,,alive,,South,Ryan Helcoski,Ryan Helcoski,5043,5043,,,270.2,,2,,1.41,4,4,,
40566,1,2018.05,5/29/2018,1,1,cagl,406,61.09999847,109.4000015,42.19,,alive,,South,Ryan Helcoski,Ryan Helcoski,5043,5043,,,270.2,,2,,1.41,4,4,,
40566,1,2018.06,6/14/2018,1,1,cagl,406,61.09999847,109.4000015,2.95,,alive,replaced 6/12,South,Ryan Helcoski,Ryan Helcoski,5043,5043,,,270.2,,2,,1.41,4,4,,
40566,1,2018.07,6/29/2018,1,1,cagl,406,61.09999847,109.4000015,4.27,,alive,,South,Alyssa Terrell,Ryan Helcoski,5043,5043,,,270.2,,2,,1.41,4,4,,
40566,1,2018.08,7/12/2018,1,1,cagl,406,61.09999847,109.4000015,4.52,,alive,,South,Alyssa Terrell,Ryan Helcoski,5043,5043,,,270.2,,2,,1.41,4,4,,
40566,1,2018.09,7/26/2018,1,1,cagl,406,61.09999847,109.4000015,5.03,,alive,,South,Ryan Helcoski,Ryan Helcoski,5043,5043,,,270.2,,2,,1.41,4,4,,
40566,1,2018.1,8/9/2018,1,1,cagl,406,61.09999847,109.4000015,6.5,,alive,,South,Ryan Helcoski,Ryan Helcoski,5043,5043,,,270.2,,2,,1.41,4,4,,
40566,1,2018.11,8/23/2018,1,1,cagl,406,61.09999847,109.4000015,6.68,,alive,,South,Ryan Helcoski,Ian McGregor,5043,5043,,,270.2,,2,,1.41,4,4,,
40566,1,2018.12,9/28/2018,1,1,cagl,406,61.09999847,109.4000015,7.31,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,5043,5043,,,270.2,,2,,1.41,4,4,,
40566,1,2018.13,10/18/2018,1,1,cagl,406,61.09999847,109.4000015,6.7,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,5043,5043,,,270.2,,2,,1.41,4,4,,
40567,1,2018.01,3/8/2018,1,1,fagr,406,61.59999847,107.1999969,3,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,5044,5044,,,93.3,,2,,1.43,4,2,,
40567,1,2018.02,3/8/2018,1,1,fagr,406,61.59999847,107.1999969,2.84,,alive,,South,Ryan Helcoski,Ryan Helcoski,5044,5044,,,93.3,,2,,1.43,4,2,,
40567,1,2018.03,4/6/2018,1,1,fagr,406,61.59999847,107.1999969,2.93,,alive,,South,Ryan Helcoski,Ryan Helcoski,5044,5044,,,93.3,,2,,1.43,4,2,,
40567,1,2018.04,4/26/2018,1,1,fagr,406,61.59999847,107.1999969,2.87,,alive,,South,Ryan Helcoski,Ryan Helcoski,5044,5044,,,93.3,,2,,1.43,4,2,,
40567,1,2018.05,5/15/2018,1,1,fagr,406,61.59999847,107.1999969,3.31,,alive,,South,Ryan Helcoski,Ryan Helcoski,5044,5044,,,93.3,,2,,1.43,4,2,,
40567,1,2018.06,5/29/2018,1,1,fagr,406,61.59999847,107.1999969,4.12,,alive,,South,Ryan Helcoski,Ryan Helcoski,5044,5044,,,93.3,,2,,1.43,4,2,,
40567,1,2018.07,6/14/2018,1,1,fagr,406,61.59999847,107.1999969,4.93,,alive,,South,Alyssa Terrell,Ryan Helcoski,5044,5044,,,93.3,,2,,1.43,4,2,,
40567,1,2018.08,6/29/2018,1,1,fagr,406,61.59999847,107.1999969,5.46,,alive,,South,Alyssa Terrell,Ryan Helcoski,5044,5044,,,93.3,,2,,1.43,4,2,,
40567,1,2018.09,7/12/2018,1,1,fagr,406,61.59999847,107.1999969,5.51,,alive,,South,Ryan Helcoski,Ryan Helcoski,5044,5044,,,93.3,,2,,1.43,4,2,,
40567,1,2018.1,7/26/2018,1,1,fagr,406,61.59999847,107.1999969,6,,alive,,South,Ryan Helcoski,Ryan Helcoski,5044,5044,,,93.3,,2,,1.43,4,2,,
40567,1,2018.11,8/9/2018,1,1,fagr,406,61.59999847,107.1999969,6.08,,alive,,South,Ryan Helcoski,Ian McGregor,5044,5044,,,93.3,,2,,1.43,4,2,,
40567,1,2018.12,8/23/2018,1,1,fagr,406,61.59999847,107.1999969,6.52,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,5044,5044,,,93.3,,2,,1.43,4,2,,
40567,1,2018.13,9/28/2018,1,1,fagr,406,61.59999847,107.1999969,6.47,,alive,,South,"Alyssa Terrall, Ian McGregor",Ian McGregor,5044,5044,,,93.3,,2,,1.43,4,2,,
40568,1,2018.01,3/8/2018,1,1,fagr,406,60.09999847,105.1999969,99.59,,alive,,South,"Ryan Helcoski, Michael Scott",Ryan Helcoski,5045,5045,,,169.9,,2,,1.39,4,3,,
40568,1,2018.02,4/6/2018,1,1,fagr,406,60.09999847,105.1999969,99.61,,alive,,South,Ryan Helcoski,Ryan Helcoski,5045,5045,,,169.9,,2,,1.39,4,3,,
40568,1,2018.03,4/26/2018,1,1,fagr,406,60.09999847,105.1999969,99.71,,alive,,South,Ryan Helcoski,Ryan Helcoski,5045,5045,,,169.9,,2,,1.39,4,3,,
40568,1,2018.04,5/15/2018,1,1,fagr,406,60.09999847,105.1999969,100.3,,alive,,South,Ryan Helcoski,Ryan Helcoski,5045,5045,,,169.9,,2,,1.39,4,3,,
40568,1,2018.05,5/29/2018,1,1,fagr,406,60.09999847,105.1999969,102.22,,alive,,South,Ryan Helcoski,Ryan Helcoski,5045,5045,,,169.9,,2,,1.39,4,3,,
40568,1,2018.06,6/14/2018,1,1,fagr,406,60.09999847,105.1999969,104.7,,alive,,South,Ryan Helcoski,Ryan Helcoski,5045,5045,,,169.9,,2,,1.39,4,3,,
40568,1,2018.07,6/29/2018,1,1,fagr,406,60.09999847,105.1999969,104.7,,alive,,South,Alyssa Terrell,Ryan Helcoski,5045,5045,,,169.9,,2,,1.39,4,3,,
